Time (s),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62.482,1648.26,975.11,727.65,94.06,168.15,73.16,527.96,228.05,558.57,1898.34,939.09,2658.27,2293.05,421.96,1055.55,2561.6,3083.59,771.13,927.89,1231.16,867.8,860.34,909.42,613.06,1010.38,41.62,480.93,435.21,1485.34,1199.99,1378.59,623.51,471.04
63.185,1524.53,951.97,726.9,92.75,166.66,78.57,533.93,235.52,536.17,1907.67,926.21,2623.19,2301.26,424.57,1049.2,2571.68,2975.35,737.35,928.08,1227.05,915.76,879.37,954.77,611.57,1031.1,30.05,479.62,455.18,1537.97,1178.72,1389.6,640.68,497.35
63.887,1519.68,982.58,738.66,88.65,138.1,63.45,552.97,230.11,539.53,1928.95,907.55,2591.46,2269.91,423.26,1071.22,2599.67,3010.81,741.08,961.3,1155.39,968.02,927.71,1000.12,611.38,1050.88,34.53,478.32,459.47,1511.84,1161.36,1402.48,657.48,489.33
64.589,1522.48,941.89,763.85,93.87,130.82,66.62,540.84,229.73,550.35,1959.18,902.7,2597.62,2243.41,423.82,1088.02,2680.85,3014.35,757.51,949.36,1118.81,1016.73,947.49,1034.08,616.05,1074.95,30.61,494.93,456.67,1558.68,1173.68,1437,669.42,510.79
65.291,1507.92,895.42,777.29,86.41,181.77,64.01,546.44,233.09,549.79,1965.9,880.31,2583.44,2245.46,451.44,1104.63,2296.04,3346.73,759.56,949.73,1136.91,1021.58,961.3,1085.03,619.41,1099.96,27.43,490.07,469.92,1520.8,1138.41,1448.02,683.79,507.24
65.993,1500.27,905.87,677.63,86.97,176.55,63.83,532.25,229.73,564.35,1989.23,867.62,2577.84,2240.79,465.44,1113.59,2349.04,3013.79,760.68,968.02,1095.11,1039.87,985,1105,617.54,1121.42,27.25,461.52,483.92,1541.89,1146.06,1501.2,694.61,510.42
66.695,1493.18,974.55,669.98,89.02,176.17,58.41,533.56,233.65,568.83,2019.83,870.04,2584.93,2227.73,465.44,1165.28,2338.59,3516.37,692.19,916.88,1096.23,1089.7,964.85,1134.3,621.08,1147.55,34.53,488.02,490.07,1578.84,1210.44,1463.69,705.07,519.56
67.397,1465,864.26,700.21,77.45,174.87,62.33,527.59,227.49,588.05,2035.88,856.98,2582.5,2198.24,460.59,1151.66,2323.66,3016.03,701.33,921.55,1113.96,1103.69,974.55,1121.61,623.7,1222.95,35.83,478.88,484.29,1582.2,1194.21,1492.62,703.2,535.42
68.1,1452.31,798.75,683.42,83.98,171.69,56.92,529.83,220.78,591.6,2026.92,860.34,2573.92,2176.22,452.19,1160.61,2382.82,3147.79,726.71,932.93,1130.38,1074.95,987.8,1119.74,624.07,1057.23,37.32,480.56,490.26,1598.06,1196.26,1505.12,714.77,542.14
68.802,1443.35,803.42,701.15,77.26,176.55,58.79,524.97,194.84,590.66,2045.21,871.91,2578.96,2187.42,470.48,1186.74,2440.3,3013.98,743.88,976.6,1109.48,1085.78,985.37,1149.79,636.76,1075.14,37.51,471.6,497.73,1590.04,1276.88,1537.04,729.89,567.34
69.504,1396.32,799.31,707.86,87.15,170.39,69.42,526.84,208.46,604.66,2069.1,852.5,2552.08,2213.36,473.47,1133.74,2277.75,3036.37,766.46,935.55,1104.44,1045.09,1023.45,1155.2,660.09,1072.9,35.46,466.37,510.79,1585.74,1088.02,1557.38,737.91,564.72
70.206,1373.37,804.35,716.08,103.76,166.66,65.32,539.72,193.34,624.07,2127.51,832.72,2528.94,2231.09,477.2,1101.08,2313.58,3050.56,729.33,948.42,1006.65,1029.98,1048.45,1152.78,656.92,1084.85,35.46,465.63,523.67,1566.71,1075.33,1566.52,739.03,562.48
70.908,1386.06,800.62,722.61,112.53,165.16,63.27,523.85,192.78,630.42,2085.9,828.61,2424.62,2303.69,488.77,1099.78,2326.83,3030.21,743.88,894.68,947.3,1036.32,1052.75,1128.52,640.12,1089.14,39.38,473.84,528.33,1596.01,1095.11,1584.62,757.51,582.45
71.609,1361.8,813.68,727.09,110.85,168.71,62.33,524.41,218.72,631.91,2087.76,824.69,2332.8,2318.8,502.77,1107.8,2351.65,3007.07,750.79,845.97,969.88,1021.39,1008.14,1076.07,647.77,1096.42,35.83,455.74,533.74,1604.97,1101.64,1597.13,776.36,588.05
72.311,1333.8,813.87,724.47,104.88,174.68,59.91,522.55,195.21,638.63,2108.1,828.24,2288.01,2075.45,539.53,1082.42,2361.35,3612.11,755.08,869.48,874.89,1018.41,1008.52,1067.49,686.22,1110.23,41.99,470.11,541.4,1676.26,1079.25,1595.64,789.42,593.65
73.014,1345.93,817.79,744.44,105.26,170.95,61.77,525.16,198.01,637.51,2180.89,821.71,2119.49,2041.85,566.22,1027.37,2414.91,2978.89,745.75,872.28,898.41,947.49,1019.15,1067.12,678.56,1128.52,46.66,445.28,554.27,1613.18,1068.98,1679.99,800.99,599.44
73.716,1331.38,833.28,736.6,113.47,187.93,67.74,524.04,201.37,622.39,2343.25,832.34,2135.73,2014.23,591.04,1011.88,2442.54,2961.16,909.23,834.02,806.78,901.02,1017.85,1058.72,670.35,1120.86,66.62,421.77,558.01,1613.55,1078.5,1794.95,809.95,605.41
74.418,1331.19,801.74,743.88,118.32,164.79,75.58,510.04,203.42,614.55,2466.98,809.02,2073.77,1981.01,602.24,1003.29,2434.88,2945.67,707.86,836.26,791.29,893.37,958.5,1007.58,699.09,1112.28,68.12,432.78,564.35,1597.87,1085.41,1347.24,829.73,628.36
75.12,1342.76,798.94,774.49,115.15,159.75,64.95,517.32,205.66,629.67,2570.93,812.19,2018.71,1970.75,628.74,1023.07,2388.23,2920.48,719.81,813.68,779.72,871.72,924.54,981.27,703.95,1127.77,65.88,467.12,556.51,1620.27,1024.01,1341.45,830.48,630.42
75.822,1332.87,812,789.98,104.51,162.55,59.91,521.99,180.28,580.96,2539.58,807.34,2006.95,1939.58,629.11,1002.54,2409.88,2913.01,714.77,800.8,786.81,835.33,888.14,909.98,704.32,1140.27,66.44,465.81,554.09,1611.5,1032.59,1365.71,858.28,640.49
76.524,1313.46,830.29,803.79,107.12,170.39,58.23,519.93,190.54,574.8,2265.06,786.62,1902.63,1938.65,634.34,976.04,2433.02,2888.38,643.11,800.99,769.45,828.8,891.13,880.12,699.84,1109.48,69.98,461.15,552.59,1602.91,1044.16,1368.33,881.43,664.94
77.225,1317.75,823.95,823.39,107.68,165.54,83.61,509.67,204.73,559.69,2202.16,786.06,1858.22,1939.4,647.4,921.74,2453.92,2868.6,576.11,784.94,775.05,829.92,907.93,859.4,684.91,1120.86,64.01,456.86,540.28,1398.19,1066,1367.39,818.72,656.92
77.928,1316.07,856.23,858.28,115.33,156.39,59.35,500.53,215.92,528.52,2157.37,783.45,1857.66,1927.45,647.59,897.47,2474.07,2859.08,564.35,833.65,774.86,806.59,920.43,844.66,688.64,1101.45,60.65,481.86,509.3,1354.89,1085.41,1396.69,814.05,680.99
78.63,1306.93,883.66,856.42,110.11,146.13,71.66,500.9,217.23,533.56,2181.26,781.95,1808.76,1917.75,651.69,886.09,2439.18,2842.1,573.31,795.2,785.87,793.53,891.69,812,679.68,1099.22,63.64,480.74,489.89,1354.7,1092.5,1406.59,818.16,678.38
79.332,1297.41,683.23,831.6,116.08,154.9,70.54,496.61,220.96,510.42,2158.68,773,1808.57,1919.43,632.1,876.57,2461.01,2852.17,571.82,791.29,762.92,790.73,910.91,813.49,686.03,1088.58,70.36,498.29,503.7,1382.7,1118.06,1389.04,838.13,695.36
80.034,1303.94,687.15,843.54,63.64,142.95,62.52,502.58,223.95,510.6,2183.69,767.21,1802.04,1902.45,653.56,865.56,2468.48,2692.05,608.77,800.06,750.98,766.09,922.48,807.9,682.67,1079.99,67,510.23,513.03,1408.64,1138.97,1358.44,839.81,690.32
80.736,1291.62,687.52,844.47,45.91,154.52,67.74,508.74,228.8,522.55,2193.21,754.52,1856.35,1895.73,633.96,848.58,2499.83,2584.18,542.52,745.75,748.18,782.51,921.36,821.15,684.72,1067.49,80.99,540.65,507.62,1420.58,1152.78,1342.2,859.96,702.45
81.438,1283.97,700.59,842.61,110.67,141.83,85.1,511.91,214.06,532.44,2191.71,743.51,1875.2,1889.57,631.72,863.14,2502.81,2488.26,529.45,778.41,772.44,783.07,913.34,835.33,697.97,1083.17,81.55,506.5,498.1,1421.89,1168.27,1296.48,880.68,695.17
82.14,1284.72,678.75,855.11,114.03,141.09,63.08,504.82,234.21,524.79,2241.73,751.72,1925.21,1876.5,604.66,864.63,2528.94,2458.02,462.64,775.42,740.9,773.37,918,833.46,702.27,1082.61,83.61,504.44,493.99,1453.05,1181.14,1333.06,905.5,720.37
82.843,1275.2,700.96,859.59,109.36,153.03,64.2,509.48,225.63,515.64,2242.66,734.18,1980.64,1858.96,603.54,877.88,2568.51,2496.47,495.86,891.69,743.14,777.48,917.26,858.28,706.75,1089.88,74.84,480.93,485.97,1484.03,1179.09,1261.95,924.35,717.94
83.545,1280.43,704.51,705.81,108.06,151.73,72.97,519,218.35,537.48,2201.42,735.11,2030.1,1868.29,605.41,851.57,2552.46,2585.86,495.11,817.04,740.71,786.62,907.93,845.41,695.17,1095.11,73.9,485.97,489.89,1522.29,1187.68,1272.03,948.24,737.35
84.247,1278,740.52,705.44,111.79,154.34,57.85,501.27,230.11,542.7,2184.99,729.51,2076.38,1869.6,614.93,872.84,2540.89,3117.74,465.25,748.92,751.72,805.28,948.61,843.91,730.45,1090.82,75.77,523.48,488.95,1528.08,1189.73,1291.62,849.33,736.6
84.949,1269.23,752.65,683.42,89.77,151.54,66.81,506.12,224.51,481.86,2154.39,745.19,2122.29,1842.17,616.23,854.92,2566.45,3391.14,399.19,708.8,740.71,819.28,914.83,858.1,717.94,1154.83,70.92,535.05,481.86,1525.28,1207.46,1298.9,875.45,748.92
85.651,1272.22,739.03,673.9,92.57,157.14,69.24,488.95,216.3,495.67,2191.15,738.66,2146.74,1818.09,627.43,851.19,2584.18,2748.97,387.8,698.53,751.53,820.03,912.4,901.21,724.47,1080.55,75.77,497.54,479.25,1572.12,1251.5,1282.48,874.71,761.8
86.353,1243.1,752.84,670.35,80.81,158.26,54.87,504.63,215.36,507.24,2174.73,743.88,2182.01,1810.25,639.37,828.05,2613.86,4128.87,398.63,716.26,761.43,837.76,908.49,922.67,712.34,1080.18,66.81,511.91,480.56,1587.05,1220.89,1272.96,874.15,775.42
87.055,1224.81,746.68,670.73,94.8,148.74,69.24,492.31,218.72,510.42,2204.78,730.45,2227.92,1811.75,643.48,843.73,2638.86,2824.18,366.72,640.49,739.96,858.84,914.27,894.86,725.03,1104.44,60.84,533.56,479.62,1626.61,1177.41,1266.43,791.85,778.97
87.757,1227.43,791.47,665.87,95.18,160.68,60.84,496.98,225.26,494.18,2207.58,721.12,2257.22,1805.4,643.67,844.85,2695.97,2854.41,322.3,639,733.25,882.36,915.76,925.1,733.06,1025.31,63.45,527.4,494.55,1651.25,1196.82,1270.72,796.14,796.7
88.459,1237.32,787.18,687.34,102.27,150.05,64.76,491.38,229.36,494.18,2191.15,726.53,2268.23,1792.15,635.08,876.57,2697.28,2946.61,335.36,603.54,724.47,926.96,917.63,960.55,739.03,1036.7,58.79,514.52,508.74,1619.52,1208.39,1234.7,797.44,799.5
89.162,1236.57,785.69,686.4,86.59,141.27,55.8,497.91,235.71,510.6,2203.66,727.65,2286.33,1769.01,648.52,864.07,2726.39,2814.29,454.24,615.86,722.23,925.84,928.27,977.91,751.53,1027.37,47.96,521.05,519,1645.28,1242.92,1230.04,806.4,822.64
89.864,1235.82,745.94,698.53,90.33,155.27,56.36,491.57,241.3,465.63,2207.2,721.12,2322.91,1773.86,631.35,876.2,2757.74,2786.3,485.41,603.36,727.65,969.88,921.36,1001.61,762.17,1041.36,60.28,545.13,525.16,1667.49,1280.24,1215.86,823.57,826.37
90.566,1237.32,719.81,714.77,94.8,144.45,66.25,498.47,231.79,427.56,2214.67,721.3,2312.83,1779.83,628.92,880.49,2652.49,2798.24,506.31,594.02,730.26,996.01,910.17,1050.88,759.56,1033.34,67.93,525.35,534.12,1688.57,1325.22,1232.28,834.21,839.06
91.268,1243.1,719.06,694.61,90.33,137.92,58.04,494.74,245.6,484.48,2179.77,715.14,2311.9,1761.92,619.78,891.88,2510.28,2795.07,497.17,591.22,729.89,1023.63,919.87,1073.09,787.93,1069.36,67.74,530.2,529.08,1719.93,1352.28,1226.12,854.55,839.06
91.969,1240.68,672.59,718.88,100.59,147.99,58.41,490.07,231.97,492.87,2189.1,711.78,2345.12,1752.4,625.94,872.28,2470.16,2809.44,478.32,601.68,750.79,1036.7,931.25,1101.27,778.97,1067.49,60.65,524.41,539.72,1715.63,1376.91,1186.74,896.73,840.74
92.671,1219.21,743.14,725.41,88.09,138.1,62.89,492.87,201.74,503.14,2228.66,713.65,2345.12,1740.64,632.66,855.48,2399.61,2853.48,498.85,577.41,737.54,1049.57,955.33,1117.32,753.21,1062.64,33.41,511.16,538.6,1759.12,1408.82,1187.49,976.6,862.58
93.373,1229.67,644.04,728.58,84.73,144.63,73.53,488.77,212.38,453.68,2224.93,721.68,2362.66,1749.23,648.89,865.56,2397.93,2611.62,497.54,599.81,731.75,1037.63,835.89,1114.71,734.93,1047.71,38.44,553.34,553.34,1772.55,1437.94,1197.19,506.5,864.63
94.074,1234.89,509.11,766.09,111.04,141.83,62.71,486.9,174.12,459.28,2218.77,706.93,2386.17,1740.08,654.12,866.5,2433.95,2637.37,473.84,603.54,728.77,1042.3,833.65,1128.33,744.82,1044.72,40.31,545.69,556.33,1779.83,1457.35,1187.86,494.55,867.24
94.776,1234.14,460.4,720.93,92.38,147.06,62.89,481.12,173.75,461.52,2146.74,703.95,2380.02,1745.31,652.06,902.7,2399.8,2594.26,461.33,624.07,737.91,1038.56,866.87,1124.97,719.06,1047.33,32.29,533.37,569.2,1754.45,1493.55,1233.21,500.34,885.34
95.478,1227.05,435.77,727.65,90.51,142.39,72.22,484.29,184.38,442.49,2158.68,655.24,2423.87,1740.46,648.52,871.72,2246.39,2640.73,477.94,594.02,742.39,1000.68,846.71,1079.99,706.37,1038.19,40.68,509.86,544.57,1761.54,1523.23,1247.02,512.84,896.17
96.179,1237.88,471.6,753.96,101.34,150.05,59.35,486.9,183.45,444.54,2147.86,636.2,2437.68,1723.47,665.13,892.06,2154.01,2673.2,459.28,579.28,735.86,998.07,838.13,1094.55,727.83,1007.4,36.58,528.89,543.26,1754.83,1547.49,1287.52,517.32,911.66
96.881,1231.35,454.99,747.8,107.68,137.73,53.75,478.5,217.04,434.27,2162.41,604.1,2437.68,1722.73,666.62,891.69,2120.05,2692.42,458.72,570.7,712.16,1022.51,784.01,1125.9,736.79,1005.34,40.5,535.24,543.64,1705.93,1591.53,1332.12,527.03,926.4
97.583,1227.43,452.56,744.44,119.81,146.5,53.19,482.24,234.77,433.34,2132.18,617.17,2436.19,1727.39,680.99,873.77,2116.32,2673.95,425.13,577.23,744.82,989.11,807.71,1141.95,746.68,985.37,34.71,510.42,542.7,1724.78,1605.71,1330.63,520.49,923.98
98.284,1236.2,454.24,757.88,112.16,141.46,57.85,485.41,234.59,431.47,2137.22,676.14,2465.3,1706.86,671.47,885.53,2078.8,2685.15,416.36,589.55,721.68,977.72,826,1124.04,763.48,980.52,28.37,518.63,539.53,1730.75,1625.87,1333.99,500.34,935.73
98.987,1243.29,382.21,772.44,119.07,148.74,68.68,495.49,233.47,420.84,2087.02,663.45,2407.64,1697.91,635.08,878.07,2082.72,2733.11,415.05,566.78,725.97,983.32,834.96,1138.97,750.04,975.3,26.13,516.02,543.64,1746.24,1619.34,1356.2,508.92,938.72
99.689,1240.12,403.85,787.37,136.98,144.82,52.63,476.82,235.52,426.81,2058.84,660.84,2410.44,1693.43,620.71,873.4,2078.43,2735.72,401.99,552.97,716.64,995.27,872.28,1154.27,741.83,991.35,38.44,491.57,539.53,1745.49,1612.06,1342.2,510.79,951.6
100.391,1245.9,412.25,794.46,110.48,149.86,67.93,478.32,246.53,422.7,2101.01,656.36,2419.77,1693.99,634.34,874.52,1711.72,2736.28,400.31,565.28,703.01,994.52,904.38,1169.95,740.34,993.59,29.86,494.18,538.6,1806.71,1619.71,1273.15,511.54,944.32
101.092,1254.86,399.56,784.94,106.75,150.23,57.11,471.97,274.9,416.54,2082.91,645.35,2280.36,1698.28,590.11,874.89,1717.87,2779.76,447.15,549.42,700.59,909.05,944.32,1173.68,747.24,992.84,36.21,500.15,544.2,1816.04,1599.74,1231.16,526.28,956.26
101.794,1255.79,399.94,802.3,163.11,150.05,63.64,478.32,277.7,420.09,2059.96,645.91,2246.58,1688.2,605.04,856.42,1713.21,2796.19,374.37,554.09,681.36,899.15,961.49,1159.12,738.28,993.03,52.07,486.72,551.85,1806.33,1609.07,1231.72,550.17,967.27
102.497,1248.89,430.35,811.63,107.12,145.75,79.5,478.5,280.5,435.77,2056.22,667.93,2212.8,1681.3,603.36,847.83,1693.24,3391.33,367.65,531.69,668.86,790.17,1016.35,1178.16,746.68,992.09,66.81,497.73,550.35,1215.3,1604.41,1212.68,567.34,977.16
103.2,1250.94,446.03,842.05,137.54,165.91,70.36,477.2,291.88,431.29,2045.21,650.01,2175.29,1672.71,598.69,839.43,1721.23,2810.37,324.35,543.08,671.29,813.68,1060.21,1132.62,738.28,1000.68,48.52,500.9,550.35,1216.04,1597.87,1210.07,562.3,966.53
103.902,1249.45,429.61,854.18,125.6,146.69,56.36,481.86,285.16,452.56,2049.88,653.56,2181.07,1663.01,583.95,863.32,1660.21,2826.79,330.7,526.47,649.64,790.54,1059.09,1081.86,733.25,1003.29,43.67,511.35,555.58,1197.57,1596.94,1214.74,564.16,988.92
104.604,1246.46,433.15,871.91,123.36,142.39,56.73,473.28,284.6,467.31,2038.68,650.94,2135.17,1659.09,580.21,867.99,1654.24,2879.42,278.82,555.21,660.84,788.86,1091.38,1044.91,763.48,1002.36,47.03,488.4,561.37,1188.98,1604.03,1190.85,582.08,990.79
105.305,1260.83,410.2,868.55,109.73,144.45,56.17,478.13,285.35,468.24,2014.98,647.4,2154.2,1661.51,570.88,890.57,1622.88,2852.73,300.28,563.23,633.22,753.77,1117.5,965.97,737.91,999.93,45.16,508.18,541.4,1215.67,1604.03,1194.21,592.9,997.51
106.007,1251.31,426.44,880.87,126.34,144.63,59.72,478.5,284.79,484.29,2011.81,644.97,2144.87,1656.66,559.13,865.75,1634.08,2774.91,211.07,532.62,615.86,750.79,1128.33,971.94,747.99,1017.85,26.13,491.75,529.64,1225,1608.89,1204.84,610.26,997.88
106.709,1233.4,423.64,892.06,145.57,124.66,58.04,480.93,289.64,499.03,1993.89,645.16,2190.78,1649.01,559.69,893,1652.56,2800.48,107.12,553.53,608.39,747.99,1136.35,928.08,739.22,1044.35,23.51,511.35,536.36,1224.63,1626.43,1191.78,619.96,999.74
107.412,1256.35,426.44,894.86,128.21,112.53,51.88,489.7,277.51,488.02,1988.67,641.05,2148.98,1631.47,550.73,881.8,1651.44,3144.61,332,565.1,604.85,725.78,1174.8,927.71,749.11,1035.39,18.85,515.46,533,1275.2,1623.26,1154.46,606.34,1006.28
108.114,1241.24,429.61,911.1,126.16,152.85,59.35,478.32,290.76,483.17,1980.45,623.14,2123.22,1626.05,546.44,886.84,1632.77,2879.8,347.68,603.73,601.68,722.61,1203.35,926.77,736.23,1034.27,14.74,515.27,537.85,1270.91,1624.75,1138.03,602.42,1032.4
108.816,1239.37,444.54,917.63,136.42,189.98,52.25,499.97,292.63,488.4,1972.99,631.54,2093.55,1642.48,540.09,900.09,1632.59,2868.97,367.09,560.43,619.59,720.74,1076.07,899.53,742.58,1038.94,8.02,519.93,537.85,1295.54,1622.51,1155.95,619.41,1032.59
109.518,1245.53,444.91,925.47,138.29,194.09,60.84,495.86,285.53,428.12,1958.25,632.84,2029.72,1614.48,539.53,922.67,1554.2,2936.72,371.2,547.55,598.32,711.22,1098.84,879.19,747.99,1050.51,5.23,499.97,542.52,1295.17,1621.76,1176.1,628.55,1043.79
110.22,1244.41,439.87,985,164.04,191.1,61.21,490.45,284.23,399.19,2002.85,640.12,2041.85,1621.95,518.07,922.48,1556.63,3108.04,365.78,555.39,580.59,707.86,1107.61,863.7,744.63,1045.09,8.58,499.22,579.28,1303.94,1605.53,1150.35,634.89,1058.53
110.922,1243.29,408.33,974.74,139.59,188.86,52.63,484.48,272.1,403.67,1983.63,648.89,2018.15,1593.02,517.51,859.22,1562.79,2839.67,364.85,555.95,584.51,687.9,1124.97,884.97,752.09,1073.65,37.32,491.38,593.09,1337.91,1628.85,1165.65,646.28,1026.99
111.624,1226.12,421.96,956.82,115.33,206.03,53,487.65,262.21,402.36,1970.56,632.1,2025.24,1579.96,527.4,875.08,1543.57,2856.47,346.37,549.79,596.26,696.11,1104.63,869.11,750.42,1054.43,36.39,508.92,605.59,1310.47,1638.56,1158.19,667.18,1031.66
112.326,1226.12,405.16,964.66,126.53,181.77,64.2,484.66,262.77,405.91,1985.68,635.08,2042.04,1593.21,527.59,873.96,1529.57,2831.27,337.6,583.57,575.18,697.97,1112.09,880.68,755.64,1051.81,37.32,504.07,617.91,1273.52,1653.3,1157.63,678.56,1053.68
113.029,1225.75,413.37,1049.2,108.24,187.37,72.6,479.44,253.44,400.12,1960.11,642.36,2078.24,1598.06,520.68,895.98,1544.5,2797.87,329.2,543.64,584.69,702.64,1044.16,858.1,768.52,1066.56,59.16,496.98,626.87,1283.79,1648.45,1157.07,697.6,1038
113.731,1236.57,399.94,956.26,117.01,192.22,76.52,489.51,262.02,402.55,1965.71,640.31,2109.78,1585,513.03,880.31,1539.09,2736.47,323.05,555.39,563.23,688.83,1024.19,883.29,766.65,1077.57,62.71,489.14,635.64,1283.23,1643.97,1161.73,542.89,1021.77
114.433,1241.98,393.78,903.45,122.61,184.2,74.84,487.84,251.57,408.33,1970,638.25,2116.69,1588.36,506.68,841.86,1556.26,2724.15,318.01,533.56,576.11,670.91,1068.24,842.23,770.01,1088.76,42.36,492.69,632.66,1301.14,1650.5,1166.96,465.81,1017.47
115.135,1224.07,405.72,889.08,154.15,192.6,60.47,474.96,247.09,405.72,1982.69,645.72,2097.47,1587.42,502.77,836.08,1570.63,2721.91,304.94,553.34,558.38,672.78,1061.7,842.61,770.2,1049.2,38.26,482.05,631.54,1310.66,1630.91,1150.35,469.17,1026.43
115.837,1232.65,435.02,889.08,154.71,178.04,52.63,471.79,254.18,393.96,1987.73,650.57,2029.72,1599.37,501.83,872.84,1592.65,2682.72,293.93,542.33,564.16,661.4,1067.49,821.89,801.92,1037.07,28.93,473.09,622.95,1330.82,1635.76,1146.06,472.16,1028.11
116.538,1237.32,421.4,873.4,147.06,152.29,57.29,475.33,256.61,401.61,1972.99,671.47,1997.44,1607.58,494.37,870.6,1598.43,2645.21,275.46,549.42,560.06,668.11,1105.75,816.11,754.15,1049.76,13.06,491.38,577.79,1338.84,1638.19,1150.16,476.64,1030.72
117.24,1219.77,430.91,863.51,142.95,150.61,59.35,477.76,267.06,367.65,1942.38,687.9,1972.06,1655.91,499.41,871.91,1618.78,2589.97,276.2,550.91,594.96,660.46,1012.25,826.74,745.75,1038.56,21.09,475.7,564.35,1352.84,1595.26,1145.87,472.53,1033.71
117.943,1217.16,417.1,884.97,142.95,167.77,50.95,469.92,283.48,366.9,1917.38,680.06,1966.08,1591.16,504.82,876.95,1635.57,2594.63,265.75,654.86,584.32,654.68,997.51,823.2,738.1,1062.26,15.49,481.12,572,1366.46,1589.48,1161.92,482.8,1038.56
118.645,1239.93,418.22,919.31,140.9,168.71,57.11,468.24,273.78,370.26,1923.91,687.34,1963.28,1565.78,508.74,895.05,1626.43,2545.36,272.47,563.42,604.1,645.16,1013.93,833.65,735.86,1066.18,29.11,486.34,586.37,1352.09,1590.6,1145.31,472.72,1021.58
119.347,1237.69,424.76,950.48,155.08,188.68,44.04,467.31,212.94,358.69,1910.28,683.6,1920.17,1562.79,500.9,892.81,1615.42,2547.23,263.14,538.41,552.41,666.99,1007.21,830.29,739.22,1077.57,18.85,475.7,581.52,1341.27,1583.13,1162.85,479.44,1032.96
120.049,1223.32,425.32,931.25,167.77,187.18,38.44,464.88,225.26,377.91,1898.34,690.14,1928.2,1534.61,506.31,898.03,1596.01,2543.31,241.12,563.23,555.02,645.16,1017.66,864.82,738.1,1088.39,17.54,475.14,577.97,1332.68,1578.28,1147.18,478.13,1040.43
120.751,1217.16,431.85,932.93,158.63,193.9,42.74,467.49,196.89,378.66,1898.71,683.98,1919.24,1559.62,502.02,903.82,1582.94,2521.1,226.37,570.51,538.22,644.41,952.34,806.96,730.07,1066.56,19.04,468.43,583.76,1318.87,1627.17,1160.61,476.64,1074.39
121.453,1213.8,427.56,947.68,179.53,189.8,48.9,474.58,223.02,396.95,1891.06,677.45,1911.03,1575.29,505.56,871.91,1584.81,3485.2,220.4,545.69,546.81,648.15,954.58,804.91,733.99,1066.93,24.26,473.28,588.24,1314.21,1599.18,1159.31,473.09,1072.15
122.155,1061.7,404.97,974.55,181.77,187.74,47.4,473.28,221.15,405.91,1841.42,666.99,1910.28,1578.65,502.21,880.87,1571.37,3660.26,208.83,536.92,563.23,627.8,965.41,809.95,727.65,1070.1,22.02,497.54,598.13,1321.67,1579.77,1151.28,482.05,1042.48
